product,year,region,emissivity_type,name,scope,scenario,unit,emission_factor_co2
Ammonium nitrate,2021,North America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0996951418679315
Urea,2021,North America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0996951418679315
Ammonia,2021,Rest of Asia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1361801141473708
Ammonium nitrate,2021,Rest of Asia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1361801141473708
Urea,2021,Rest of Asia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1361801141473708
Ammonia,2021,Russia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0873181705291233
Ammonium nitrate,2021,Russia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0873181705291233
Urea,2021,Russia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0873181705291233
Ammonia,2021,Europe,Fossil,Electricity - grid,2,,tCO2/GJ,0.0640826244366277
Ammonium nitrate,2021,Europe,Fossil,Electricity - grid,2,,tCO2/GJ,0.0640826244366277
Urea,2021,Europe,Fossil,Electricity - grid,2,,tCO2/GJ,0.0640826244366277
Ammonia,2021,India,Fossil,Electricity - grid,2,,tCO2/GJ,0.1966649600008648
Ammonium nitrate,2021,India,Fossil,Electricity - grid,2,,tCO2/GJ,0.1966649600008648
Urea,2021,India,Fossil,Electricity - grid,2,,tCO2/GJ,0.1966649600008648
Ammonia,2021,Middle East,Fossil,Electricity - grid,2,,tCO2/GJ,0.0731644569542084
Ammonium nitrate,2021,Middle East,Fossil,Electricity - grid,2,,tCO2/GJ,0.0731644569542084
Urea,2021,Middle East,Fossil,Electricity - grid,2,,tCO2/GJ,0.0731644569542084
Ammonia,2021,Africa,Fossil,Electricity - grid,2,,tCO2/GJ,0.1198175149174114
Ammonium nitrate,2021,Africa,Fossil,Electricity - grid,2,,tCO2/GJ,0.1198175149174114
Urea,2021,Africa,Fossil,Electricity - grid,2,,tCO2/GJ,0.1198175149174114
Ammonia,2021,Latin America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0537917375621311
Ammonium nitrate,2021,Latin America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0537917375621311
Urea,2021,Latin America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0537917375621311
Ammonia,2021,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.1651299485185157
Ammonium nitrate,2021,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.1651299485185157
Urea,2021,Oceania,Fossil,Electricity - grid,2,,tCO2/GJ,0.1651299485185157
Ammonia,2021,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Ammonium nitrate,2021,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Urea,2021,China,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Ammonia,2021,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007558657421933
Ammonium nitrate,2021,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007558657421933
Urea,2021,North America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0007558657421933
Ammonia,2021,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Ammonium nitrate,2021,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Urea,2021,Rest of Asia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Ammonia,2021,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Ammonium nitrate,2021,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Urea,2021,Russia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Ammonia,2021,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0014944433224582
Ammonium nitrate,2021,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0014944433224582
Urea,2021,Europe,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0014944433224582
Ammonia,2021,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Ammonium nitrate,2021,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Urea,2021,India,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0008398867741381
Ammonia,2021,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0040113613005625
Ammonium nitrate,2021,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0040113613005625
Urea,2021,Middle East,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0040113613005625
Ammonia,2021,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0100863178162205
Ammonium nitrate,2021,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0100863178162205
Urea,2021,Africa,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0100863178162205
Ammonia,2021,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0045922355217668
Ammonium nitrate,2021,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0045922355217668
Urea,2021,Latin America,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0045922355217668
Ammonia,2021,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0012717615873996
Ammonium nitrate,2021,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0012717615873996
Urea,2021,Oceania,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0012717615873996
Ammonia,2021,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,Africa,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,China,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,Europe,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,India,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,Latin America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,Middle East,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,North America,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,Oceania,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,Russia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,Rest of Asia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,Brazil,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,Australia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,Namibia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonium nitrate,2021,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Urea,2021,Saudi Arabia,Fossil,Coal,1,,tCO2/GJ,0.0946
Ammonia,2021,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,Africa,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,China,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,Europe,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,India,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,Latin America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,Middle East,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,North America,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,Oceania,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,Russia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,Rest of Asia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,Brazil,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,Australia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,Namibia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonium nitrate,2021,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Urea,2021,Saudi Arabia,Fossil,Natural gas,1,,tCO2/GJ,0.0561
Ammonia,2021,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,Africa,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,China,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,Europe,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,India,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,Latin America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,Middle East,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,North America,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,Oceania,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,Russia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,Rest of Asia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,Brazil,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,Australia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,Namibia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Urea,2021,Saudi Arabia,Bio,Wet biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,Africa,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,China,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,Europe,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,India,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,Latin America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,Middle East,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,North America,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,Oceania,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,Russia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,Rest of Asia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,Brazil,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,Australia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,Namibia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonium nitrate,2021,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Urea,2021,Saudi Arabia,Bio,Dry biomass,1,,tCO2/GJ,0.112
Ammonia,2021,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Africa,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,China,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,China,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,China,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,Europe,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Europe,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Europe,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,India,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,India,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,India,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,Latin America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Latin America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Latin America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,Middle East,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Middle East,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Middle East,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,North America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,North America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,North America,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,Oceania,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Oceania,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Oceania,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,Russia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Russia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Russia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,Rest of Asia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Rest of Asia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Rest of Asia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,Brazil,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Brazil,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Brazil,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,Australia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Australia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Australia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,Namibia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Namibia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Namibia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonia,2021,Saudi Arabia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Ammonium nitrate,2021,Saudi Arabia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Saudi Arabia,Fossil,Municipal solid waste RdF,1,,tCO2/GJ,0.012085
Urea,2021,Africa,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,China,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,Europe,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,India,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,Latin America,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,Middle East,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,North America,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,Oceania,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,Russia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,Rest of Asia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,Brazil,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,Australia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,Namibia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Urea,2021,Saudi Arabia,Fossil,Urea,3_downstream,,tCO2/tUrea,0.7333333333333334
Ammonia,2021,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0537917375621311
Ammonium nitrate,2021,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0537917375621311
Urea,2021,Brazil,Fossil,Electricity - grid,2,,tCO2/GJ,0.0537917375621311
Ammonia,2021,Brazil,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0045922355217668
Ammonium nitrate,2021,Brazil,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0045922355217668
Urea,2021,Brazil,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0045922355217668
Ammonia,2021,Saudi Arabia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0731644569542084
Ammonium nitrate,2021,Saudi Arabia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0731644569542084
Urea,2021,Saudi Arabia,Fossil,Electricity - grid,2,,tCO2/GJ,0.0731644569542084
Ammonia,2021,Saudi Arabia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0040113613005625
Ammonium nitrate,2021,Saudi Arabia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0040113613005625
Urea,2021,Saudi Arabia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0040113613005625
Ammonia,2021,Namibia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1198175149174114
Ammonium nitrate,2021,Namibia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1198175149174114
Urea,2021,Namibia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1198175149174114
Ammonia,2021,Namibia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0100863178162205
Ammonium nitrate,2021,Namibia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0100863178162205
Urea,2021,Namibia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0100863178162205
Ammonia,2021,Australia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1651299485185157
Ammonium nitrate,2021,Australia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1651299485185157
Urea,2021,Australia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1651299485185157
Ammonia,2021,Australia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0012717615873996
Ammonium nitrate,2021,Australia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0012717615873996
Urea,2021,Australia,Fossil,Natural gas,3_upstream,,tCO2/GJ,0.0012717615873996
Ammonia,2022,China,Fossil,Electricity - grid,2,,tCO2/GJ,0.1715659553045305
Ammonium nitrate,2022,China,Fossil,Electricity - grid,2,,tCO2/GJ,0.1715659553045305
Urea,2022,China,Fossil,Electricity - grid,2,,tCO2/GJ,0.1715659553045305
Ammonia,2022,North America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0935879965492861
Ammonium nitrate,2022,North America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0935879965492861
Urea,2022,North America,Fossil,Electricity - grid,2,,tCO2/GJ,0.0935879965492861
Ammonia,2022,Rest of Asia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1316855536903966
Ammonium nitrate,2022,Rest of Asia,Fossil,Electricity - grid,2,,tCO2/GJ,0.1316855536903966
